OPD ID,OCS Block,OCS Block Label
NG16-06,885,885
NG15-04,914,914
NG16-04,914,914
NG17-04,916,916
NG15-06,884,884
NG16-06,884,884
NG15-04,915,915
NG17-04,917,917
NG16-04,915,915
NG15-06,883,883
NG16-06,883,883
NG15-04,916,916
NG17-04,918,918
NG16-04,916,916
NG15-06,882,882
NG16-06,882,882
NG15-04,917,917
NG17-04,919,919
NG16-04,917,917
NG15-06,881,881
NG16-06,881,881
NG15-04,918,918
NG17-04,920,920
NG16-04,918,918
NG15-05,921,921
NG16-05,921,921
NG15-04,919,919
NG17-04,921,921
NG16-04,919,919
NG15-05,920,920
NG16-05,920,920
NG15-04,920,920
NG17-04,922,922
NG16-04,920,920
NG15-05,919,919
NG16-05,919,919
NG15-04,921,921
NG16-04,921,921
NG15-05,918,918
NG16-05,918,918
NG15-05,881,881
NG16-05,881,881
NG15-05,917,917
NG16-05,917,917
NG15-05,882,882
NG16-05,882,882
NG15-05,916,916
NG16-05,916,916
NG15-05,883,883
NG16-05,883,883
NG15-05,915,915
NG16-05,915,915
NG15-05,884,884
NG16-05,884,884
NG15-05,914,914
NG16-05,914,914
NG15-05,885,885
NG16-05,885,885
NG15-05,913,913
NG16-05,913,913
NG15-05,886,886
NG16-05,886,886
NG15-05,912,912
NG16-05,912,912
NG15-05,887,887
NG16-05,887,887
NG15-05,911,911
NG16-05,911,911
NG15-05,888,888
NG16-05,888,888
NG15-05,910,910
NG16-05,910,910
NG15-05,889,889
NG16-05,889,889
NG15-05,909,909
NG16-05,909,909
NG15-05,890,890
NG16-05,890,890
NG15-05,908,908
NG16-05,908,908
NG15-05,891,891
NG16-05,891,891
NG15-05,907,907
NG16-05,907,907
NG15-05,892,892
NG16-05,892,892
NG15-05,906,906
NG16-05,906,906
NG15-05,893,893
NG16-05,893,893
NG15-05,905,905
NG16-05,905,905
NG15-05,894,894
NG16-05,894,894
NG15-05,904,904
NG16-05,904,904
NG15-05,895,895
NG16-05,895,895
NG15-05,903,903
NG16-05,903,903
NG15-05,896,896
NG16-05,896,896
NG15-05,902,902
NG16-05,902,902
NG15-05,897,897
NG16-05,897,897
NG15-05,901,901
NG16-05,901,901
NG15-05,898,898
NG16-05,898,898
NG15-05,899,899
NG15-05,900,900
NG16-05,899,899
NG16-05,900,900
NG14-06,880,880
NG15-06,879,879
NG14-06,879,879
NG15-06,878,878
NG14-06,878,878
NG15-06,877,877
NG16-06,877,877
NG14-06,877,877
NG15-06,876,876
NG16-06,876,876
NG17-04,837,837
NG14-06,876,876
NG16-06,875,875
NG15-06,875,875
NG17-04,838,838
NG14-06,875,875
NG15-06,874,874
NG16-06,874,874
NG15-04,837,837
NG16-04,837,837
NG17-04,839,839
NG14-06,874,874
NG15-06,873,873
NG16-06,873,873
NG15-04,838,838
NG16-04,838,838
NG17-04,840,840
NG14-06,873,873
NG15-06,872,872
NG16-06,872,872
NG15-04,839,839
NG16-04,839,839
NG17-04,841,841
NG14-06,872,872
NG15-06,871,871
NG16-06,871,871
NG15-04,840,840
NG16-04,840,840
NG17-04,842,842
NG14-06,871,871
NG15-06,870,870
NG16-06,870,870
NG15-04,841,841
NG16-04,841,841
NG17-04,843,843
NG14-06,870,870
NG15-06,869,869
NG16-06,869,869
NG14-06,869,869
NG15-04,842,842
NG17-04,844,844
NG16-04,842,842
NG15-06,868,868
NG16-06,868,868
NG15-04,843,843
NG16-04,843,843
NG17-04,845,845
NG15-06,867,867
NG16-06,867,867
NG15-04,844,844
NG16-04,844,844
NG17-04,846,846
NG15-06,866,866
NG16-06,866,866
NG15-04,845,845
NG17-04,847,847
NG16-04,845,845
NG15-06,865,865
NG16-06,865,865
NG15-04,846,846
NG16-04,846,846
NG17-04,848,848
NG16-06,864,864
NG15-06,864,864
NG15-04,847,847
NG16-04,847,847
NG17-04,849,849
NG15-06,863,863
NG16-06,863,863
NG15-04,848,848
NG16-04,848,848
NG17-04,850,850
NG15-06,862,862
NG16-06,862,862
NG15-04,849,849
NG16-04,849,849
NG17-04,851,851
NG15-06,861,861
NG16-06,861,861
NG15-04,850,850
NG16-04,850,850
NG17-04,852,852
NG15-06,860,860
NG16-06,860,860
NG15-04,851,851
NG16-04,851,851
NG17-04,853,853
NG16-06,859,859
NG15-06,859,859
TX1A,A  77,A77
NG15-04,852,852
NG16-04,852,852
NG17-04,854,854
NG15-06,858,858
NG16-06,858,858
TX1A,A  76,A76
NG15-04,853,853
NG16-04,853,853
NG17-04,855,855
NG15-06,857,857
NG16-06,857,857
TX1A,A  75,A75
NG15-04,854,854
NG16-04,854,854
NG17-04,856,856
NG15-06,856,856
NG16-06,856,856
TX1A,A  74,A74
NG15-04,855,855
NG16-04,855,855
NG17-04,857,857
NG15-06,855,855
NG16-06,855,855
TX1A,A  73,A73
NG15-04,856,856
NG16-04,856,856
NG17-04,858,858
NG15-06,854,854
NG16-06,854,854
TX1A,1139,1139
NG15-04,857,857
NG17-04,859,859
NG16-04,857,857
NG15-06,853,853
NG16-06,853,853
TX1A,1140,1140
NG15-04,858,858
NG16-04,858,858
NG17-04,860,860
NG15-06,852,852
NG16-06,852,852
TX1A,1141,1141
NG15-04,859,859
NG16-04,859,859
NG17-04,861,861
NG15-06,851,851
NG16-06,851,851
TX1A,1142,1142
NG15-04,860,860
NG16-04,860,860
NG17-04,862,862
NG15-06,850,850
NG16-06,850,850
TX1,1143,1143
NG15-04,861,861
NG16-04,861,861
NG17-04,863,863
NG15-06,849,849
NG16-06,849,849
TX1,1144,1144
NG15-04,862,862
NG16-04,862,862
NG17-04,864,864
NG15-06,848,848
NG16-06,848,848
TX1,1145,1145
NG15-04,863,863
NG16-04,863,863
NG17-04,865,865
NG15-06,847,847
NG16-06,847,847
TX1,1146,1146
NG15-04,864,864
NG16-04,864,864
NG17-04,866,866
NG15-06,846,846
NG16-06,846,846
NG15-04,865,865
NG17-04,867,867
NG16-04,865,865
NG15-06,845,845
NG16-06,845,845
NG15-04,866,866
NG16-04,866,866
NG17-04,868,868
NG15-06,844,844
NG16-06,844,844
NG15-04,867,867
NG17-04,869,869
NG16-04,867,867
NG15-06,843,843
NG16-06,843,843
NG15-04,868,868
NG16-04,868,868
NG17-04,870,870
NG15-06,842,842
NG16-06,842,842
NG15-04,869,869
NG16-04,869,869
NG17-04,871,871
NG15-06,841,841
NG16-06,841,841
NG15-04,870,870
NG17-04,872,872
NG16-04,870,870
NG15-06,840,840
NG16-06,840,840
NG15-04,871,871
NG17-04,873,873
NG16-04,871,871
NG15-06,839,839
NG16-06,839,839
NG15-04,872,872
NG16-04,872,872
NG17-04,874,874
NG15-06,838,838
NG16-06,838,838
NG15-04,873,873
NG16-04,873,873
NG17-04,875,875
NG15-06,837,837
NG16-06,837,837
NG15-04,874,874
NG17-04,876,876
NG16-04,874,874
NG15-05,877,877
NG16-05,877,877
NG15-04,875,875
NG17-04,877,877
NG16-04,875,875
NG15-05,876,876
NG16-05,876,876
NG15-04,876,876
NG17-04,878,878
NG16-04,876,876
NG15-05,875,875
NG16-05,875,875
NG15-04,877,877
NG16-04,877,877
NG15-05,874,874
NG16-05,874,874
NG15-05,837,837
NG16-05,837,837
NG15-05,873,873
NG16-05,873,873
NG15-05,838,838
NG16-05,838,838
NG15-05,872,872
NG16-05,872,872
NG15-05,839,839
NG16-05,839,839
NG15-05,871,871
NG16-05,871,871
NG15-05,840,840
NG16-05,840,840
NG15-05,870,870
NG16-05,870,870
NG15-05,841,841
NG16-05,841,841
NG15-05,869,869
NG16-05,869,869
NG15-05,842,842
NG16-05,842,842
NG15-05,868,868
NG16-05,868,868
NG15-05,843,843
NG16-05,843,843
NG15-05,867,867
NG16-05,867,867
NG15-05,844,844
NG16-05,844,844
NG15-05,866,866
NG16-05,866,866
NG15-05,845,845
NG16-05,845,845
NG15-05,865,865
NG16-05,865,865
NG15-05,846,846
NG16-05,846,846
NG15-05,864,864
NG16-05,864,864
NG15-05,847,847
NG16-05,847,847
NG15-05,863,863
NG16-05,863,863
NG15-05,848,848
NG16-05,848,848
NG15-05,862,862
NG16-05,862,862
NG15-05,849,849
NG16-05,849,849
NG15-05,861,861
NG16-05,861,861
NG15-05,850,850
NG16-05,850,850
NG15-05,860,860
NG16-05,860,860
NG15-05,851,851
NG16-05,851,851
NG15-05,859,859
NG16-05,859,859
NG15-05,852,852
NG16-05,852,852
NG15-05,858,858
NG16-05,858,858
NG15-05,853,853
NG16-05,853,853
NG15-05,857,857
NG16-05,857,857
NG15-05,854,854
NG16-05,854,854
NG15-05,855,855
NG15-05,856,856
NG16-05,855,855
NG16-05,856,856
NG14-06,836,836
NG15-06,835,835
NG14-06,835,835
NG15-06,834,834
NG14-06,834,834
NG15-06,833,833
NG16-06,833,833
NG14-06,833,833
NG15-06,832,832
NG16-06,832,832
NG17-04,793,793
NG14-06,832,832
NG15-06,831,831
NG16-06,831,831
NG17-04,794,794
NG14-06,831,831
NG15-06,830,830
NG16-06,830,830
NG15-04,793,793
NG17-04,795,795
NG16-04,793,793
NG14-06,830,830
NG15-06,829,829
NG16-06,829,829
NG15-04,794,794
NG16-04,794,794
NG17-04,796,796
NG14-06,829,829
NG15-06,828,828
NG16-06,828,828
NG15-04,795,795
NG16-04,795,795
NG17-04,797,797
NG14-06,828,828
NG15-06,827,827
NG16-06,827,827
NG15-04,796,796
NG16-04,796,796
NG17-04,798,798
NG14-06,827,827
NG15-06,826,826
NG16-06,826,826
NG15-04,797,797
NG16-04,797,797
NG17-04,799,799
NG14-06,826,826
NG15-06,825,825
NG16-06,825,825
NG14-06,825,825
NG15-04,798,798
NG16-04,798,798
NG17-04,800,800
NG15-06,824,824
NG16-06,824,824
NG15-04,799,799
NG16-04,799,799
NG17-04,801,801
NG15-06,823,823
NG16-06,823,823
NG15-04,800,800
NG16-04,800,800
NG17-04,802,802
NG15-06,822,822
NG16-06,822,822
NG15-04,801,801
NG17-04,803,803
NG16-04,801,801
NG15-06,821,821
NG16-06,821,821
NG15-04,802,802
NG17-04,804,804
NG16-04,802,802
NG15-06,820,820
NG16-06,820,820
NG15-04,803,803
NG16-04,803,803
NG17-04,805,805
NG15-06,819,819
NG16-06,819,819
NG15-04,804,804
NG17-04,806,806
NG16-04,804,804
NG15-06,818,818
NG16-06,818,818
NG15-04,805,805
NG16-04,805,805
NG17-04,807,807
NG15-06,817,817
NG16-06,817,817
NG15-04,806,806
NG16-04,806,806
NG17-04,808,808
NG15-06,816,816
NG16-06,816,816
NG15-04,807,807
NG16-04,807,807
NG17-04,809,809
NG15-06,815,815
NG16-06,815,815
TX1A,A  68,A68
NG15-04,808,808
NG16-04,808,808
NG17-04,810,810
NG15-06,814,814
NG16-06,814,814
TX1A,A  69,A69
NG15-04,809,809
NG17-04,811,811
NG16-04,809,809
NG15-06,813,813
NG16-06,813,813
TX1A,A  70,A70
NG15-04,810,810
NG17-04,812,812
NG16-04,810,810
NG15-06,812,812
NG16-06,812,812
TX1A,A  71,A71
NG15-04,811,811
NG16-04,811,811
NG17-04,813,813
NG15-06,811,811
NG16-06,811,811
TX1A,A  72,A72
NG15-04,812,812
NG16-04,812,812
NG17-04,814,814
NG15-06,810,810
NG16-06,810,810
TX1A,1138,1138
NG15-04,813,813
NG16-04,813,813
NG17-04,815,815
NG15-06,809,809
NG16-06,809,809
TX1A,1137,1137
NG15-04,814,814
NG16-04,814,814
NG17-04,816,816
NG15-06,808,808
NG16-06,808,808
TX1A,1136,1136
NG15-04,815,815
NG16-04,815,815
NG17-04,817,817
NG15-06,807,807
NG16-06,807,807
TX1A,1135,1135
NG15-04,816,816
NG17-04,818,818
NG16-04,816,816
NG15-06,806,806
NG16-06,806,806
TX1,1134,1134
NG15-04,817,817
NG17-04,819,819
NG16-04,817,817
NG15-06,805,805
NG16-06,805,805
TX1,1133,1133
NG15-04,818,818
NG16-04,818,818
NG17-04,820,820
NG15-06,804,804
NG16-06,804,804
TX1,1132,1132
NG15-04,819,819
NG16-04,819,819
NG17-04,821,821
NG15-06,803,803
NG16-06,803,803
TX1,1131,1131
NG15-04,820,820
NG17-04,822,822
NG16-04,820,820
NG15-06,802,802
NG16-06,802,802
TX1,1130,1130
NG15-04,821,821
NG17-04,823,823
NG16-04,821,821
NG15-06,801,801
NG16-06,801,801
NG15-04,822,822
NG16-04,822,822
NG17-04,824,824
NG15-06,800,800
NG16-06,800,800
NG15-04,823,823
NG16-04,823,823
NG17-04,825,825
NG15-06,799,799
NG16-06,799,799
NG15-04,824,824
NG17-04,826,826
NG16-04,824,824
NG15-06,798,798
NG16-06,798,798
NG15-04,825,825
NG17-04,827,827
NG16-04,825,825
NG15-06,797,797
NG16-06,797,797
NG15-04,826,826
NG17-04,828,828
NG16-04,826,826
NG15-06,796,796
NG16-06,796,796
NG15-04,827,827
NG17-04,829,829
NG16-04,827,827
NG15-06,795,795
NG16-06,795,795
NG15-04,828,828
NG16-04,828,828
NG17-04,830,830
NG15-06,794,794
NG16-06,794,794
NG15-04,829,829
NG16-04,829,829
NG17-04,831,831
NG15-06,793,793
NG16-06,793,793
NG15-04,830,830
NG17-04,832,832
NG16-04,830,830
NG15-05,833,833
NG16-05,833,833
NG15-04,831,831
NG17-04,833,833
NG16-04,831,831
NG15-05,832,832
NG16-05,832,832
NG15-04,832,832
NG17-04,834,834
NG16-04,832,832
NG15-05,831,831
NG16-05,831,831
NG15-04,833,833
NG16-04,833,833
NG15-05,830,830
NG16-05,830,830
NG15-05,793,793
NG16-05,793,793
NG15-05,829,829
NG16-05,829,829
NG15-05,794,794
NG16-05,794,794
NG15-05,828,828
NG16-05,828,828
NG15-05,795,795
NG16-05,795,795
NG15-05,827,827
NG16-05,827,827
NG15-05,796,796
NG16-05,796,796
NG15-05,826,826
NG16-05,826,826
NG15-05,797,797
NG16-05,797,797
NG15-05,825,825
NG16-05,825,825
NG15-05,798,798
NG16-05,798,798
NG15-05,824,824
NG16-05,824,824
NG15-05,799,799
NG16-05,799,799
NG15-05,823,823
NG16-05,823,823
NG15-05,800,800
NG16-05,800,800
NG15-05,822,822
NG16-05,822,822
NG15-05,801,801
NG16-05,801,801
NG15-05,821,821
NG16-05,821,821
NG15-05,802,802
NG16-05,802,802
NG15-05,820,820
NG16-05,820,820
NG15-05,803,803
NG16-05,803,803
NG15-05,819,819
NG16-05,819,819
NG15-05,804,804
NG16-05,804,804
NG15-05,818,818
NG16-05,818,818
NG15-05,805,805
NG16-05,805,805
NG15-05,817,817
NG16-05,817,817
NG15-05,806,806
NG16-05,806,806
NG15-05,816,816
NG16-05,816,816
NG15-05,807,807
NG16-05,807,807
NG15-05,815,815
NG16-05,815,815
NG15-05,808,808
NG16-05,808,808
NG15-05,814,814
NG16-05,814,814
NG15-05,809,809
NG16-05,809,809
NG15-05,813,813
NG16-05,813,813
NG15-05,810,810
NG16-05,810,810
NG15-05,811,811
NG15-05,812,812
NG16-05,811,811
NG16-05,812,812
NG14-06,792,792
NG15-06,791,791
NG14-06,791,791
NG15-06,790,790
NG14-06,790,790
NG15-06,789,789
NG16-06,789,789
NG14-06,789,789
NG15-06,788,788
NG16-06,788,788
NG17-04,749,749
NG14-06,788,788
NG15-06,787,787
NG16-06,787,787
NG17-04,750,750
NG14-06,787,787
NG15-06,786,786
NG16-06,786,786
NG15-04,749,749
NG16-04,749,749
NG17-04,751,751
NG14-06,786,786
NG15-06,785,785
NG16-06,785,785
NG15-04,750,750
NG16-04,750,750
NG17-04,752,752
NG14-06,785,785
NG15-06,784,784
NG16-06,784,784
NG15-04,751,751
NG16-04,751,751
NG17-04,753,753
NG14-06,784,784
NG15-06,783,783
NG16-06,783,783
NG15-04,752,752
NG16-04,752,752
NG17-04,754,754
NG14-06,783,783
NG15-06,782,782
NG16-06,782,782
NG15-04,753,753
NG16-04,753,753
NG17-04,755,755
NG14-06,782,782
NG15-06,781,781
NG16-06,781,781
NG14-06,781,781
NG15-04,754,754
NG16-04,754,754
NG17-04,756,756
NG15-06,780,780
NG16-06,780,780
NG15-04,755,755
NG17-04,757,757
NG16-04,755,755
NG15-06,779,779
NG16-06,779,779
NG15-04,756,756
NG16-04,756,756
NG17-04,758,758
NG15-06,778,778
NG16-06,778,778
NG15-04,757,757
NG16-04,757,757
NG17-04,759,759
NG15-06,777,777
NG16-06,777,777
NG15-04,758,758
NG16-04,758,758
NG17-04,760,760
NG15-06,776,776
NG16-06,776,776
NG15-04,759,759
NG16-04,759,759
NG17-04,761,761
NG15-06,775,775
NG16-06,775,775
NG15-04,760,760
NG16-04,760,760
NG17-04,762,762
NG15-06,774,774
NG16-06,774,774
NG15-04,761,761
NG16-04,761,761
NG17-04,763,763
NG15-06,773,773
NG16-06,773,773
NG15-04,762,762
NG16-04,762,762
NG17-04,764,764
NG15-06,772,772
NG16-06,772,772
NG14-06,737,737
NG15-04,763,763
NG16-04,763,763
NG17-04,765,765
NG15-06,771,771
NG16-06,771,771
TX1A,A  67,A67
NG15-04,764,764
NG16-04,764,764
NG17-04,766,766
NG15-06,770,770
NG16-06,770,770
TX1A,A  66,A66
NG15-04,765,765
NG16-04,765,765
NG17-04,767,767
NG15-06,769,769
NG16-06,769,769
TX1A,A  65,A65
NG15-04,766,766
NG16-04,766,766
NG17-04,768,768
NG15-06,768,768
NG16-06,768,768
TX1A,A  64,A64
NG15-04,767,767
NG16-04,767,767
NG17-04,769,769
NG15-06,767,767
NG16-06,767,767
TX1A,A  63,A63
NG15-04,768,768
NG16-04,768,768
NG17-04,770,770
NG15-06,766,766
NG16-06,766,766
TX1A,1118,1118
NG15-04,769,769
NG16-04,769,769
NG17-04,771,771
NG15-06,765,765
NG16-06,765,765
TX1A,1119,1119
NG15-04,770,770
NG16-04,770,770
NG17-04,772,772
NG15-06,764,764
NG16-06,764,764
TX1A,1120,1120
NG15-04,771,771
NG16-04,771,771
NG17-04,773,773
NG15-06,763,763
NG16-06,763,763
TX1A,1121,1121
NG15-04,772,772
NG16-04,772,772
NG17-04,774,774
NG15-06,762,762
NG16-06,762,762
TX1,1122,1122
NG15-04,773,773
NG17-04,775,775
NG16-04,773,773
NG15-06,761,761
NG16-06,761,761
TX1,1123,1123
NG15-04,774,774
NG16-04,774,774
NG17-04,776,776
NG15-06,760,760
NG16-06,760,760
TX1,1124,1124
NG15-04,775,775
NG16-04,775,775
NG17-04,777,777
NG15-06,759,759
NG16-06,759,759
TX1,1125,1125
NG15-04,776,776
NG16-04,776,776
NG17-04,778,778
NG15-06,758,758
NG16-06,758,758
TX1,1126,1126
NG15-04,777,777
NG17-04,779,779
NG16-04,777,777
NG15-06,757,757
NG16-06,757,757
NG15-04,778,778
NG17-04,780,780
NG16-04,778,778
NG15-06,756,756
NG16-06,756,756
NG15-04,779,779
NG17-04,781,781
NG16-04,779,779
NG15-06,755,755
NG16-06,755,755
NG15-04,780,780
NG16-04,780,780
NG17-04,782,782
NG15-06,754,754
NG16-06,754,754
NG15-04,781,781
NG16-04,781,781
NG17-04,783,783
NG15-06,753,753
NG16-06,753,753
NG15-04,782,782
NG17-04,784,784
NG16-04,782,782
NG15-06,752,752
NG16-06,752,752
NG15-04,783,783
NG17-04,785,785
NG16-04,783,783
NG15-06,751,751
NG16-06,751,751
NG15-04,784,784
NG16-04,784,784
NG17-04,786,786
NG15-06,750,750
NG16-06,750,750
NG15-04,785,785
NG16-04,785,785
NG17-04,787,787
NG15-06,749,749
NG16-06,749,749
NG15-04,786,786
NG17-04,788,788
NG16-04,786,786
NG15-05,789,789
NG16-05,789,789
NG15-04,787,787
NG16-04,787,787
NG17-04,789,789
NG15-05,788,788
NG16-05,788,788
NG15-04,788,788
NG17-04,790,790
NG16-04,788,788
NG15-05,787,787
NG16-05,787,787
NG15-04,789,789
NG16-04,789,789
NG15-05,786,786
NG16-05,786,786
NG15-05,749,749
NG16-05,749,749
NG15-05,785,785
NG16-05,785,785
NG15-05,750,750
NG16-05,750,750
NG15-05,784,784
NG16-05,784,784
NG15-05,751,751
NG16-05,751,751
NG15-05,783,783
NG16-05,783,783
NG15-05,752,752
NG16-05,752,752
NG15-05,782,782
NG16-05,782,782
NG15-05,753,753
NG16-05,753,753
NG15-05,781,781
NG16-05,781,781
NG15-05,754,754
NG16-05,754,754
NG15-05,780,780
NG16-05,780,780
NG15-05,755,755
NG16-05,755,755
NG15-05,779,779
NG16-05,779,779
NG15-05,756,756
NG16-05,756,756
NG15-05,778,778
NG16-05,778,778
NG15-05,757,757
NG16-05,757,757
NG15-05,777,777
NG16-05,777,777
NG15-05,758,758
NG16-05,758,758
NG15-05,776,776
NG16-05,776,776
NG15-05,759,759
NG16-05,759,759
NG15-05,775,775
NG16-05,775,775
NG15-05,760,760
NG16-05,760,760
NG15-05,774,774
NG16-05,774,774
NG15-05,761,761
NG16-05,761,761
NG15-05,773,773
NG16-05,773,773
NG15-05,762,762
NG16-05,762,762
NG15-05,772,772
NG16-05,772,772
NG15-05,763,763
NG16-05,763,763
NG15-05,771,771
NG16-05,771,771
NG15-05,764,764
NG16-05,764,764
NG15-05,770,770
NG16-05,770,770
NG15-05,765,765
NG16-05,765,765
NG15-05,769,769
NG16-05,769,769
NG15-05,766,766
NG16-05,766,766
NG15-05,767,767
NG15-05,768,768
NG16-05,767,767
NG16-05,768,768
NG14-06,748,748
NG15-06,747,747
NG14-06,747,747
NG15-06,746,746
NG14-06,746,746
NG15-06,745,745
NG16-06,745,745
NG14-06,745,745
NG15-06,744,744
NG16-06,744,744
NG17-04,705,705
NG14-06,744,744
NG15-06,743,743
NG16-06,743,743
NG17-04,706,706
NG14-06,743,743
NG15-06,742,742
NG16-06,742,742
NG15-04,705,705
NG16-04,705,705
NG17-04,707,707
NG14-06,742,742
NG15-06,741,741
NG16-06,741,741
NG15-04,706,706
NG16-04,706,706
NG17-04,708,708
NG14-06,741,741
NG15-06,740,740
NG16-06,740,740
NG15-04,707,707
NG16-04,707,707
NG17-04,709,709
NG14-06,740,740
NG15-06,739,739
NG16-06,739,739
NG15-04,708,708
NG16-04,708,708
NG17-04,710,710
NG14-06,739,739
NG15-06,738,738
NG16-06,738,738
NG14-06,738,738
NG15-04,709,709
NG16-04,709,709
NG17-04,711,711
NG15-06,737,737
NG16-06,737,737
NG15-04,710,710
NG16-04,710,710
NG17-04,712,712
NG15-06,736,736
NG16-06,736,736
NG15-04,711,711
NG16-04,711,711
NG17-04,713,713
NG15-06,735,735
NG16-06,735,735
NG15-04,712,712
NG17-04,714,714
NG16-04,712,712
NG15-06,734,734
NG16-06,734,734
NG15-04,713,713
NG17-04,715,715
NG16-04,713,713
NG15-06,733,733
NG16-06,733,733
NG15-04,714,714
NG16-04,714,714
NG17-04,716,716
NG15-06,732,732
NG16-06,732,732
NG15-04,715,715
NG16-04,715,715
NG17-04,717,717
NG15-06,731,731
NG16-06,731,731
NG15-04,716,716
NG16-04,716,716
NG17-04,718,718
NG15-06,730,730
NG16-06,730,730
NG15-04,717,717
NG16-04,717,717
NG17-04,719,719
NG16-06,729,729
NG15-06,729,729
NG15-04,718,718
NG17-04,720,720
NG16-04,718,718
NG15-06,728,728
NG16-06,728,728
TX1A,A  56,A56
NG15-04,719,719
NG16-04,719,719
NG17-04,721,721
NG15-06,727,727
NG16-06,727,727
TX1A,A  57,A57
NG15-04,720,720
NG16-04,720,720
NG17-04,722,722
NG15-06,726,726
NG16-06,726,726
TX1A,A  58,A58
NG15-04,721,721
NG16-04,721,721
NG17-04,723,723
NG15-06,725,725
NG16-06,725,725
TX1A,A  59,A59
NG15-04,722,722
NG17-04,724,724
NG16-04,722,722
NG15-06,724,724
NG16-06,724,724
TX1A,A  60,A60
NG15-04,723,723
NG17-04,725,725
NG16-04,723,723
NG15-06,723,723
NG16-06,723,723
TX1A,A  61,A61
NG15-04,724,724
NG16-04,724,724
NG17-04,726,726
NG15-06,722,722
NG16-06,722,722
TX1A,A  62,A62
NG15-04,725,725
NG17-04,727,727
NG16-04,725,725
NG15-06,721,721
NG16-06,721,721
TX1A,1117,1117
NG15-04,726,726
NG16-04,726,726
NG17-04,728,728
NG15-06,720,720
NG16-06,720,720
TX1A,1116,1116
NG15-04,727,727
NG17-04,729,729
NG16-04,727,727
NG15-06,719,719
NG16-06,719,719
TX1A,1115,1115
NG15-04,728,728
NG16-04,728,728
NG17-04,730,730
NG15-06,718,718
NG16-06,718,718
TX1,1114,1114
NG15-04,729,729
NG16-04,729,729
NG17-04,731,731
NG15-06,717,717
NG16-06,717,717
TX1,1113,1113
NG15-04,730,730
NG16-04,730,730
NG17-04,732,732
NG15-06,716,716
NG16-06,716,716
TX1,1112,1112
NG15-04,731,731
NG16-04,731,731
NG17-04,733,733
NG15-06,715,715
NG16-06,715,715
TX1,1111,1111
NG15-04,732,732
NG16-04,732,732
NG17-04,734,734
NG15-06,714,714
NG16-06,714,714
TX1,1110,1110
NG15-04,733,733
NG17-04,735,735
NG16-04,733,733
NG15-06,713,713
NG16-06,713,713
NG15-04,734,734
NG17-04,736,736
NG16-04,734,734
NG15-06,712,712
NG16-06,712,712
NG15-04,735,735
NG17-04,737,737
NG16-04,735,735
NG15-06,711,711
NG16-06,711,711
NG15-04,736,736
NG17-04,738,738
NG16-04,736,736
NG15-06,710,710
NG16-06,710,710
NG15-04,737,737
NG16-04,737,737
NG17-04,739,739
NG15-06,709,709
NG16-06,709,709
NG15-04,738,738
NG16-04,738,738
NG17-04,740,740
NG15-06,708,708
NG16-06,708,708
NG15-04,739,739
NG17-04,741,741
NG16-04,739,739
NG15-06,707,707
NG16-06,707,707
NG15-04,740,740
NG17-04,742,742
NG16-04,740,740
NG15-06,706,706
NG16-06,706,706
NG15-04,741,741
NG17-04,743,743
NG16-04,741,741
NG15-06,705,705
NG16-06,705,705
NG15-04,742,742
NG17-04,744,744
NG16-04,742,742
NG15-05,745,745
NG16-05,745,745
NG15-04,743,743
NG16-04,743,743
NG17-04,745,745
NG15-05,744,744
NG16-05,744,744
NG15-04,744,744
NG17-04,746,746
NG16-04,744,744
NG15-05,743,743
NG16-05,743,743
NG15-04,745,745
NG16-04,745,745
NG15-05,742,742
NG16-05,742,742
NG15-05,705,705
NG16-05,705,705
NG15-05,741,741
NG16-05,741,741
NG15-05,706,706
NG16-05,706,706
NG15-05,740,740
NG16-05,740,740
NG15-05,707,707
NG16-05,707,707
NG15-05,739,739
NG16-05,739,739
NG15-05,708,708
NG16-05,708,708
NG15-05,738,738
NG16-05,738,738
NG15-05,709,709
NG16-05,709,709
NG15-05,737,737
NG16-05,737,737
NG15-05,710,710
NG16-05,710,710
NG15-05,736,736
NG16-05,736,736
NG15-05,711,711
NG16-05,711,711
NG15-05,735,735
NG16-05,735,735
NG15-05,712,712
NG16-05,712,712
NG15-05,734,734
NG16-05,734,734
NG15-05,713,713
NG16-05,713,713
NG15-05,733,733
NG16-05,733,733
NG15-05,714,714
NG16-05,714,714
NG15-05,732,732
NG16-05,732,732
NG15-05,715,715
NG16-05,715,715
NG15-05,731,731
NG16-05,731,731
NG15-05,716,716
NG16-05,716,716
NG15-05,730,730
NG16-05,730,730
NG15-05,717,717
NG16-05,717,717
NG15-05,729,729
NG16-05,729,729
NG15-05,718,718
NG16-05,718,718
NG15-05,728,728
NG16-05,728,728
NG15-05,719,719
NG16-05,719,719
NG15-05,727,727
NG16-05,727,727
NG15-05,720,720
NG16-05,720,720
NG15-05,726,726
NG16-05,726,726
NG15-05,721,721
NG16-05,721,721
NG15-05,725,725
NG16-05,725,725
NG15-05,722,722
NG16-05,722,722
NG15-05,723,723
NG15-05,724,724
NG16-05,723,723
NG16-05,724,724
NG14-06,704,704
NG15-06,703,703
NG14-06,703,703
NG15-06,702,702
NG14-06,702,702
NG15-06,701,701
NG16-06,701,701
NG14-06,701,701
NG15-06,700,700
NG16-06,700,700
NG17-04,661,661
NG14-06,700,700
NG15-06,699,699
NG16-06,699,699
