Name,County,State
"""Southbury""",Fairfield,CT
"""Southington""",New Haven,CT
"""Litchfield""",Litchfield,CT
"""Mount Carmel""",New Haven,CT
"""Newtown""",Fairfield,CT
"""Ansonia""",New Haven,CT
"""Southington""",New Haven,CT
"""Bristol""",Hartford,CT
"""Litchfield""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Cornwall""",Litchfield,CT
"""Woodbury""",Litchfield,CT
"""Mount Carmel""",New Haven,CT
"""Southington""",New Haven,CT
"""Roxbury""",Litchfield,CT
"""Milford""",New Haven,CT
"""Bridgeport""",Fairfield,CT
"""Litchfield""",Litchfield,CT
"""Westport""",Fairfield,CT
"""Waterbury""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Bristol""",Hartford,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Naugatuck""",New Haven,CT
"""Bristol""",New Haven,CT
"""Bristol""",Hartford,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Ansonia""",New Haven,CT
"""Litchfield""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Bridgeport""",Fairfield,CT
"""Mount Carmel""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Bridgeport""",Fairfield,CT
"""Woodbury""",Litchfield,CT
"""Southington""",New Haven,CT
"""Waterbury""",New Haven,CT
"""West Torrington""",Litchfield,CT
"""Waterbury""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Waterbury""",New Haven,CT
"""Waterbury""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Westport""",Fairfield,CT
"""Collinsville""",Hartford,CT
"""Litchfield""",Litchfield,CT
"""Bristol""",Litchfield,CT
"""Naugatuck""",New Haven,CT
"""Waterbury""",New Haven,CT
"""Westport""",Fairfield,CT
"""Naugatuck""",New Haven,CT
"""Bridgeport""",Fairfield,CT
"""Torrington""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Milford""",New Haven,CT
"""New Haven""",New Haven,CT
"""Long Hill""",Fairfield,CT
"""Waterbury""",New Haven,CT
"""Woodbury""",Litchfield,CT
"""Torrington""",Litchfield,CT
"""Southington""",Hartford,CT
"""Mount Carmel""",New Haven,CT
"""Mount Carmel""",New Haven,CT
"""New Haven""",New Haven,CT
"""Woodbury""",New Haven,CT
"""West Torrington""",Litchfield,CT
"""Bridgeport""",Fairfield,CT
"""Bristol""",Hartford,CT
"""Torrington""",Litchfield,CT
"""Ansonia""",Fairfield,CT
"""Newtown""",New Haven,CT
"""Westport""",Fairfield,CT
"""Thomaston""",Litchfield,CT
"""Woodbury""",New Haven,CT
"""Mount Carmel""",New Haven,CT
"""Thomaston""",Litchfield,CT
"""Bristol""",Hartford,CT
"""Thomaston""",Litchfield,CT
"""Naugatuck""",New Haven,CT
"""Ansonia""",New Haven,CT
"""New Haven""",New Haven,CT
"""Ansonia""",New Haven,CT
"""Waterbury""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Newtown""",Fairfield,CT
"""Thomaston""",Litchfield,CT
"""Ansonia""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Waterbury""",New Haven,CT
"""Ansonia""",New Haven,CT
"""Woodbury""",New Haven,CT
"""Woodbury""",Litchfield,CT
"""Woodbury""",Litchfield,CT
"""Long Hill""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Ansonia""",New Haven,CT
"""Westport""",Fairfield,CT
"""Bristol""",Hartford,CT
"""Ansonia""",New Haven,CT
"""Southington""",New Haven,CT
"""Ansonia""",New Haven,CT
"""Woodbury""",Litchfield,CT
"""Newtown""",Fairfield,CT
"""Bristol""",Hartford,CT
"""Bristol""",Hartford,CT
"""Waterbury""",New Haven,CT
"""Westport""",Fairfield,CT
"""Waterbury""",Litchfield,CT
"""Waterbury""",Litchfield,CT
"""New Haven""",New Haven,CT
"""Woodbury""",Litchfield,CT
"""Mount Carmel""",New Haven,CT
"""New Haven""",New Haven,CT
"""New Haven""",New Haven,CT
"""Collinsville""",Hartford,CT
"""Collinsville""",Hartford,CT
"""Woodbury""",Litchfield,CT
"""Ansonia""",New Haven,CT
"""Mount Carmel""",New Haven,CT
"""New Preston""",Litchfield,CT
"""Newtown""",New Haven,CT
"""Waterbury""",New Haven,CT
"""Southbury""",New Haven,CT
"""Mount Carmel""",New Haven,CT
"""Mount Carmel""",New Haven,CT
"""New Haven""",New Haven,CT
"""Woodbury""",Litchfield,CT
"""New Haven""",New Haven,CT
"""Southbury""",New Haven,CT
"""Waterbury""",New Haven,CT
"""New Haven""",New Haven,CT
"""New Haven""",New Haven,CT
"""West Torrington""",Litchfield,CT
"""Naugatuck""",New Haven,CT
"""Thomaston""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Naugatuck""",New Haven,CT
"""New Haven""",New Haven,CT
"""Ansonia""",New Haven,CT
"""New Haven""",New Haven,CT
"""New Haven""",New Haven,CT
"""New Haven""",New Haven,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Long Hill""",Fairfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Ansonia""",New Haven,CT
"""Milford""",New Haven,CT
"""Thomaston""",Litchfield,CT
"""Mount Carmel""",New Haven,CT
"""Bridgeport""",Fairfield,CT
"""Woodbury""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Southington""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Mount Carmel""",New London,CT
"""Naugatuck""",New Haven,CT
"""Ansonia""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Southington""",Hartford,CT
"""Bristol""",Hartford,CT
"""Southington""",New Haven,CT
"""Southington""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Ansonia""",Fairfield,CT
"""Ansonia""",Fairfield,CT
"""Ansonia""",Fairfield,CT
"""New Preston""",Litchfield,CT
"""Westport""",Fairfield,CT
"""Westport""",Fairfield,CT
"""Naugatuck""",New Haven,CT
"""Ansonia""",Fairfield,CT
"""Thomaston""",Litchfield,CT
"""Litchfield""",Litchfield,CT
"""Southington""",Hartford,CT
"""Southington""",New Haven,CT
"""Southington""",Hartford,CT
"""Waterbury""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Naugatuck""",New Haven,CT
"""Thomaston""",Litchfield,CT
"""Thomaston""",Litchfield,CT
"""Bridgeport""",Fairfield,CT
"""Naugatuck""",New Haven,CT
"""Waterbury""",New Haven,CT
"""Woodbury""",Litchfield,CT
"""Long Hill""",Fairfield,CT
"""Collinsville""",Hartford,CT
"""Collinsville""",Hartford,CT
"""Ansonia""",New Haven,CT
"""New Haven""",New Haven,CT
"""New Haven""",New Haven,CT
"""Thomaston""",Litchfield,CT
"""Conconully East""",Okanogan,WA
"""Conconully East""",Okanogan,WA
"""O'Sullivan Dam""",Adams,WA
"""Monse""",Okanogan,WA
"""Blue Buck Mountain""",Okanogan,WA
"""Soda Lake""",Adams,WA
"""Coulee City""",Grant,WA
"""Coulee City""",Grant,WA
"""Evergreen Ridge""",Grant,WA
"""Burge Mountain""",Okanogan,WA
"""Conconully East""",Okanogan,WA
"""Gloyd""",Grant,WA
"""Wenatchee Heights""",Chelan,WA
"""Brewster""",Okanogan,WA
"""Coulee City""",Grant,WA
"""O'Sullivan Dam""",Benton,WA
"""Beverly""",Kittitas,WA
"""Manson""",Chelan,WA
"""Waterville""",Douglas,WA
"""Thrapp Mountain""",Okanogan,WA
"""Thrapp Mountain""",Okanogan,WA
"""Twisp East""",Okanogan,WA
"""Thrapp Mountain""",Okanogan,WA
"""Thrapp Mountain""",Okanogan,WA
"""Ellisforde""",Okanogan,WA
"""Wenatchee Heights""",Chelan,WA
"""Lewis Butte""",Okanogan,WA
"""Lewis Butte""",Okanogan,WA
"""Wenatchee Heights""",Chelan,WA
"""Oroville""",Okanogan,WA
"""Beverly""",Grant,WA
"""Winthrop""",Okanogan,WA
"""Winthrop""",Okanogan,WA
"""Winthrop""",Okanogan,WA
"""O'Sullivan Dam""",Grant,WA
"""Rat Lake""",Okanogan,WA
"""Rock Island Dam""",Douglas,WA
"""Rock Island Dam""",Chelan,WA
"""Wenatchee Heights""",Chelan,WA
"""Chief Joseph Dam""",Douglas,WA
"""Smyrna""",Grant,WA
"""Conconully East""",Okanogan,WA
"""Conconully East""",Okanogan,WA
"""Sims Corner""",Douglas,WA
"""Blue Goat Mountain""",Okanogan,WA
"""Enterprise""",Okanogan,WA
"""Chiliwist Valley""",Okanogan,WA
"""Park Lake""",Grant,WA
"""Manson""",Chelan,WA
"""Manson""",Chelan,WA
"""Manson""",Chelan,WA
"""Coulee City""",Grant,WA
"""Wilson Creek NW""",Grant,WA
"""O'Sullivan Dam""",Adams,WA
"""Blue Goat Mountain""",Okanogan,WA
"""Sieler""",Grant,WA
"""Bassett Junction""",Grant,WA
"""Sieler""",Grant,WA
"""Chelan""",Chelan,WA
"""Malaga""",Chelan,WA
"""Rocky Reach Dam""",Douglas,WA
"""Gloyd""",Grant,WA
"""Wells Dam""",Chelan,WA
"""Malott""",Okanogan,WA
"""Blue Goat Mountain""",Okanogan,WA
"""Beverly SE""",Grant,WA
"""Martin Peak""",Okanogan,WA
"""Wenatchee Heights""",Chelan,WA
"""Ruby Hill""",Okanogan,WA
"""Wenatchee""",Chelan,WA
"""O'Sullivan Dam""",Grant,WA
"""Loomis""",Okanogan,WA
"""O'Sullivan Dam""",Grant,WA
"""Wenatchee Heights""",Chelan,WA
"""Brewster""",Okanogan,WA
"""Malaga""",Chelan,WA
"""Beverly SE""",Grant,WA
"""Winthrop""",Okanogan,WA
"""Moses Lake South""",Grant,WA
"""Lofall""",Kitsap,WA
"""Steilacoom""",Pierce,WA
"""Fort Lewis""",Pierce,WA
"""Cypress Island""",Skagit,WA
"""Cypress Island""",Skagit,WA
"""Poulsbo""",Kitsap,WA
"""Violet Prairie""",Thurston,WA
"""McNeil Island""",Pierce,WA
"""Carlsborg""",Clallam,WA
"""Suquamish""",Kitsap,WA
"""Shelton""",Mason,WA
"""McNeil Island""",Pierce,WA
"""Centralia""",Lewis,WA
"""Eastsound""",San Juan,WA
"""Tumwater""",Thurston,WA
"""Vaughn""",Pierce,WA
"""Blaine""",Whatcom,WA
"""Lummi Island""",Whatcom,WA
"""Freeland""",Island,WA
"""Bremerton West""",Kitsap,WA
"""Tumwater""",Thurston,WA
"""Summit Lake""",Thurston,WA
"""Bucoda""",Lewis,WA
"""Fox Island""",Pierce,WA
"""Wildcat Lake""",Kitsap,WA
"""Ferndale""",Whatcom,WA
"""East Olympia""",Thurston,WA
"""Poulsbo""",Kitsap,WA
"""Eastsound""",San Juan,WA
"""Friday Harbor""",San Juan,WA
"""Wildcat Lake""",Kitsap,WA
"""Birch Point""",Whatcom,WA
"""Vance Creek""",Mason,WA
"""Longbranch""",Pierce,WA
"""Morse Creek""",Clallam,WA
"""Friday Harbor""",San Juan,WA
"""Lake Lawrence""",Thurston,WA
"""Gig Harbor""",Pierce,WA
"""Blaine""",Whatcom,WA
"""Tenalquot Prairie""",Pierce,WA
"""Port Angeles""",Clallam,WA
"""Bucoda""",Lewis,WA
"""Logan Hill""",Lewis,WA
"""Bucoda""",Lewis,WA
"""Logan Hill""",Lewis,WA
"""Bucoda""",Lewis,WA
"""Logan Hill""",Lewis,WA
"""Bucoda""",Lewis,WA
"""Logan Hill""",Lewis,WA
"""Logan Hill""",Lewis,WA
"""Port Angeles""",Clallam,WA
"""McNeil Island""",Pierce,WA
"""Bremerton West""",Kitsap,WA
"""Bremerton West""",Kitsap,WA
"""Carlsborg""",Clallam,WA
"""Roche Harbor""",San Juan,WA
"""Fox Island""",Pierce,WA
"""Lacey""",Thurston,WA
"""Eastsound""",San Juan,WA
"""Blaine""",Whatcom,WA
"""Vail""",Thurston,WA
"""Blaine""",Whatcom,WA
"""Carlsborg""",Clallam,WA
"""Friday Harbor""",San Juan,WA
"""Steilacoom""",Pierce,WA
"""Steilacoom""",Pierce,WA
"""Bremerton West""",Kitsap,WA
"""McNeil Island""",Pierce,WA
"""Eastsound""",San Juan,WA
"""Lummi Island""",Whatcom,WA
"""Ferndale""",Whatcom,WA
"""Suquamish""",Kitsap,WA
"""Lake Wooten""",Mason,WA
"""Squaxin Island""",Mason,WA
"""Port Angeles""",Clallam,WA
"""Blaine""",Whatcom,WA
"""Mount Constitution""",San Juan,WA
"""Mount Constitution""",San Juan,WA
"""Ferndale""",Whatcom,WA
"""McNeil Island""",Pierce,WA
"""Tumwater""",Thurston,WA
"""Roche Harbor""",San Juan,WA
"""Mount Constitution""",San Juan,WA
"""Elwha""",Clallam,WA
"""Belfair""",Mason,WA
"""Lake Wooten""",Mason,WA
"""Lake Wooten""",Mason,WA
"""Hoodsport""",Mason,WA
"""Bremerton East""",Kitsap,WA
"""Port Angeles""",Clallam,WA
"""Hoodsport""",Mason,WA
"""Hoodsport""",Mason,WA
"""Lake Lawrence""",Thurston,WA
"""Union""",Mason,WA
"""Union""",Mason,WA
"""Mount Zion""",Thurston,WA
"""Elwha""",Clallam,WA
"""McKenna""",Pierce,WA
"""Lummi Bay""",Whatcom,WA
"""Wildcat Lake""",Kitsap,WA
"""Friday Harbor""",San Juan,WA
"""Waldron Island""",San Juan,WA
"""Pe Ell""",Lewis,WA
"""Squaxin Island""",Mason,WA
"""Oak Harbor""",Island,WA
"""Uncas""",Jefferson,WA
"""McNeil Island""",Pierce,WA
"""Friday Harbor""",San Juan,WA
"""Nisqually""",Thurston,WA
"""Nisqually""",Thurston,WA
"""Lilliwaup""",Mason,WA
"""Violet Prairie""",Thurston,WA
"""Port Townsend North""",Jefferson,WA
"""Fly Creek""",Jefferson,OR
"""Wolf Run""",Wasco,OR
"""Ketchum Reservoir""",Wasco,OR
"""Round Butte Dam""",Jefferson,OR
"""The Dalles South""",Wasco,OR
"""Olallie Butte""",Marion,OR
"""Tygh Valley""",Wasco,OR
"""Culver""",Jefferson,OR
"""Rock Creek Reservoir""",Wasco,OR
"""Bend""",Deschutes,OR
"""Madras West""",Jefferson,OR
"""Fivemile Butte""",Wasco,OR
"""Lionshead""",Jefferson,OR
"""Dufur West""",Wasco,OR
"""Wapinitia Pass""",Wasco,OR
"""Wamic""",Wasco,OR
"""Potters Ponds""",Wasco,OR
"""Crane Prairie Reservoir""",Deschutes,OR
"""Fivemile Butte""",Wasco,OR
"""Henkle Butte""",Deschutes,OR
"""Cline Falls""",Deschutes,OR
"""Rock Creek Reservoir""",Wasco,OR
"""Wapinitia""",Wasco,OR
"""Wapinitia""",Wasco,OR
"""Mount Defiance""",Hood River,OR
"""Mount Defiance""",Hood River,OR
"""Parkdale""",Hood River,OR
"""Brown Creek""",Wasco,OR
"""The Dalles North""",Wasco,OR
"""Simnasho""",Wasco,OR
"""Opal City""",Jefferson,OR
"""The Dalles South""",Wasco,OR
"""Rock Creek Reservoir""",Wasco,OR
"""The Dalles South""",Wasco,OR
"""Badger Lake""",Wasco,OR
"""Henkle Butte""",Deschutes,OR
"""Timothy Lake""",Clackamas,OR
"""Mount Hood South""",Clackamas,OR
"""Brown Creek""",Wasco,OR
"""Tygh Valley""",Wasco,OR
"""Madras West""",Jefferson,OR
"""Hood River""",Hood River,OR
"""Wolf Run""",Wasco,OR
"""Dufur West""",Wasco,OR
"""Postage Stamp Butte""",Wasco,OR
"""Dee""",Hood River,OR
"""Sisters""",Deschutes,OR
"""Ketchum Reservoir""",Wasco,OR
"""Ketchum Reservoir""",Wasco,OR
"""Tygh Valley""",Wasco,OR
"""Tumalo Dam""",Deschutes,OR
"""Tumalo Falls""",Deschutes,OR
"""Fly Creek""",Jefferson,OR
"""Badger Lake""",Hood River,OR
"""Madras West""",Jefferson,OR
"""Madras West""",Jefferson,OR
"""Mount Hood North""",Hood River,OR
"""Mount Defiance""",Hood River,OR
"""Culver""",Jefferson,OR
"""Wolf Run""",Wasco,OR
"""Bend Airport""",Deschutes,OR
"""Petersburg""",Wasco,OR
"""Henkle Butte""",Deschutes,OR
"""Black Crater""",Deschutes,OR
"""Wickiup Dam""",Deschutes,OR
"""Brown Creek""",Wasco,OR
"""Parkdale""",Hood River,OR
"""Badger Lake""",Hood River,OR
"""Hood River""",Hood River,OR
"""Chester Morse Lake""",King,WA
"""Ronald""",Kittitas,WA
"""Spiral Butte""",Yakima,WA
"""Sultan""",Snohomish,WA
"""Diablo Dam""",Whatcom,WA
"""Fortson""",Snohomish,WA
"""Sunrise""",Pierce,WA
"""Diablo Dam""",Whatcom,WA
"""Eagle Gorge""",King,WA
"""Kachess Lake""",Kittitas,WA
"""Stampede Pass""",Kittitas,WA
"""Sultan""",Snohomish,WA
"""Darrington""",Skagit,WA
"""Darrington""",Snohomish,WA
"""Lake Joy""",King,WA
"""Northwestern Lake""",Klickitat,WA
"""Packwood Lake""",Lewis,WA
"""Norse Peak""",Yakima,WA
"""Index""",Snohomish,WA
"""Rimrock Lake""",Yakima,WA
"""Ross Dam""",Whatcom,WA
"""Grandy Lake""",Skagit,WA
"""Snoqualmie""",King,WA
"""Mount Phelps""",King,WA
"""Wallace Lake""",Snohomish,WA
"""Husum""",Klickitat,WA
"""Stevens Pass""",Chelan,WA
"""Welker Peak""",Whatcom,WA
"""Rockport""",Skagit,WA
"""Carson""",Skamania,WA
"""Bumping Lake""",Yakima,WA
"""The Cradle""",Chelan,WA
"""The Dalles South""",Klickitat,WA
"""Lake Chaplain""",Snohomish,WA
"""Easton""",Kittitas,WA
"""Lake Shannon""",Skagit,WA
"""Mount Defiance""",Skamania,WA
"""North Bend""",King,WA
"""Outlet Falls""",Klickitat,WA
"""Laurelwood""",Washington,OR
"""McMinnville""",Yamhill,OR
"""Mission Bottom""",Yamhill,OR
"""Lake Oswego""",Clackamas,OR
"""Drake Crossing""",Marion,OR
"""Yoder""",Clackamas,OR
"""Laurelwood""",Washington,OR
"""Dundee""",Yamhill,OR
"""Stayton NE""",Marion,OR
"""Dayton""",Yamhill,OR
"""Yoder""",Clackamas,OR
"""Scholls""",Washington,OR
"""Newberg""",Yamhill,OR
"""Scotts Mills""",Marion,OR
"""Sherwood""",Washington,OR
"""Scotts Mills""",Clackamas,OR
"""Stayton NE""",Marion,OR
"""Dayton""",Yamhill,OR
"""Saint Paul""",Marion,OR
"""Salem West""",Polk,OR
"""Hillsboro""",Washington,OR
"""Newberg""",Washington,OR
"""Laurelwood""",Washington,OR
"""Gales Creek""",Washington,OR
"""Saint Paul""",Marion,OR
"""Scholls""",Washington,OR
"""Dayton""",Yamhill,OR
"""Stayton NE""",Marion,OR
"""Silverton""",Marion,OR
"""Dundee""",Yamhill,OR
"""Stayton NE""",Marion,OR
"""Saint Paul""",Marion,OR
"""Mission Bottom""",Polk,OR
"""Linnton""",Washington,OR
"""Linnton""",Washington,OR
"""Gladstone""",Clackamas,OR
"""Mount Tabor""",Multnomah,OR
"""Portland""",Multnomah,OR
"""Portland""",Multnomah,OR
"""Mount Tabor""",Multnomah,OR
"""Mount Tabor""",Multnomah,OR
"""Stayton NE""",Marion,OR
"""Drake Crossing""",Marion,OR
"""Laurelwood""",Washington,OR
"""Mission Bottom""",Yamhill,OR
"""Scholls""",Washington,OR
"""Stayton NE""",Marion,OR
"""Laurelwood""",Washington,OR
"""Forest Grove""",Washington,OR
"""Molalla""",Clackamas,OR
"""Salem West""",Polk,OR
"""Saint Paul""",Marion,OR
"""Lake Oswego""",Clackamas,OR
"""Lake Oswego""",Clackamas,OR
"""Lake Oswego""",Multnomah,OR
"""Salem East""",Marion,OR
"""Elk Prairie""",Clackamas,OR
"""Newberg""",Washington,OR
"""Monmouth""",Marion,OR
"""Linnton""",Washington,OR
"""Laurelwood""",Washington,OR
"""Lake Oswego""",Multnomah,OR
"""Scholls""",Washington,OR
"""Sherwood""",Washington,OR
"""Lake Oswego""",Clackamas,OR
"""Salem West""",Polk,OR
"""Yoder""",Clackamas,OR
"""Laurelwood""",Washington,OR
"""Stayton NE""",Marion,OR
"""Dundee""",Yamhill,OR
"""Newberg""",Yamhill,OR
"""Lake Oswego""",Clackamas,OR
"""Silverton""",Marion,OR
"""Mission Bottom""",Yamhill,OR
"""Newberg""",Washington,OR
"""Scholls""",Washington,OR
"""Hillsboro""",Washington,OR
"""Gales Creek""",Washington,OR
"""Amity""",Polk,OR
"""Stayton NE""",Marion,OR
"""Laurelwood""",Washington,OR
"""Salem West""",Polk,OR
"""Gaston""",Washington,OR
"""McMinnville""",Yamhill,OR
"""Beaverton""",Washington,OR
"""Gales Creek""",Washington,OR
"""Hillsboro""",Washington,OR
"""Hillsboro""",Washington,OR
"""Laurelwood""",Washington,OR
"""Saint Paul""",Marion,OR
"""Stayton NE""",Marion,OR
"""Laurelwood""",Washington,OR
"""Scotts Mills""",Marion,OR
"""Salem West""",Polk,OR
"""Stayton NE""",Marion,OR
"""Dundee""",Yamhill,OR
"""Saint Paul""",Marion,OR
"""Sherwood""",Washington,OR
"""Scotts Mills""",Clackamas,OR
"""Dundee""",Yamhill,OR
"""Rickreall""",Polk,OR
"""Newberg""",Washington,OR
"""Stayton NE""",Marion,OR
"""Yoder""",Clackamas,OR
"""Dayton""",Yamhill,OR
"""Stayton""",Marion,OR
"""Woodburn""",Marion,OR
"""Canby""",Clackamas,OR
"""Salem West""",Polk,OR
"""Newberg""",Washington,OR
"""Drake Crossing""",Marion,OR
"""Oregon City""",Clackamas,OR
"""Amity""",Polk,OR
"""Woodburn""",Marion,OR
"""Drake Crossing""",Marion,OR
"""Turner""",Marion,OR
"""Woodburn""",Marion,OR
"""Sherwood""",Washington,OR
"""Woodburn""",Marion,OR
"""Stayton NE""",Marion,OR
"""Salem West""",Polk,OR
"""Mission Bottom""",Polk,OR
"""Gaston""",Washington,OR
"""Scholls""",Washington,OR
"""Beaverton""",Washington,OR
"""Forest Grove""",Washington,OR
"""Canby""",Clackamas,OR
"""Dundee""",Yamhill,OR
"""Mission Bottom""",Yamhill,OR
"""Molalla""",Clackamas,OR
"""Woodburn""",Marion,OR
"""Silverton""",Marion,OR
"""Scholls""",Washington,OR
"""Dayton""",Marion,OR
"""Laurelwood""",Washington,OR
"""Mission Bottom""",Yamhill,OR
"""Rickreall""",Polk,OR
"""Dayton""",Yamhill,OR
"""Dayton""",Yamhill,OR
"""Dayton""",Yamhill,OR
"""Linnton""",Washington,OR
"""Dundee""",Yamhill,OR
"""Wilhoit""",Clackamas,OR
"""Stayton NE""",Marion,OR
"""Stayton NE""",Marion,OR
"""Forest Grove""",Washington,OR
"""Forest Grove""",Washington,OR
"""Newberg""",Yamhill,OR
"""Gladstone""",Clackamas,OR
"""Dundee""",Yamhill,OR
"""Laurelwood""",Washington,OR
"""Scholls""",Washington,OR
"""Yoder""",Clackamas,OR
"""Silverton""",Marion,OR
"""McMinnville""",Yamhill,OR
"""Saint Paul""",Marion,OR
"""Salem East""",Marion,OR
"""McMinnville""",Yamhill,OR
"""Amity""",Polk,OR
"""Scholls""",Washington,OR
"""Mission Bottom""",Yamhill,OR
"""Laurelwood""",Washington,OR
"""Gladstone""",Clackamas,OR
"""Sherwood""",Clackamas,OR
"""Lake Oswego""",Clackamas,OR
"""Laurelwood""",Yamhill,OR
"""Laurelwood""",Washington,OR
"""Hillsboro""",Washington,OR
"""Scholls""",Washington,OR
"""Amity""",Polk,OR
"""Scotts Mills""",Clackamas,OR
"""Saint Paul""",Marion,OR
"""Silverton""",Marion,OR
"""Rickreall""",Polk,OR
"""Wilhoit""",Clackamas,OR
"""Laurelwood""",Washington,OR
"""Salem West""",Marion,OR
"""Salem East""",Marion,OR
"""Laurelwood""",Washington,OR
"""Sherwood""",Marion,OR
"""Mission Bottom""",Yamhill,OR
"""Laurelwood""",Yamhill,OR
"""Silverton""",Marion,OR
"""Scholls""",Washington,OR
"""Salem East""",Marion,OR
"""Oregon City""",Clackamas,OR
"""Canby""",Clackamas,OR
"""Scholls""",Washington,OR
"""Stayton NE""",Marion,OR
"""Stayton NE""",Marion,OR
"""Hillsboro""",Washington,OR
"""Stayton NE""",Marion,OR
"""Salem West""",Marion,OR
"""Wilhoit""",Clackamas,OR
"""Silverton""",Marion,OR
"""Yoder""",Clackamas,OR
"""Woodburn""",Marion,OR
"""Sherwood""",Clackamas,OR
"""Amity""",Polk,OR
